,제목,분류
73,['반품 신청을 하신 제품을 아직 택배사에서 회수하지 않았다면 고객님께서 직접 배송이 된 택배사로 연락하셔서회수 예약을 다시 해주시기 바랍니다.도착 기한은 반품 접수일로부터 7일이며  회수 지연으로 인해서 기한내에 도착하지 못할 경우에는고객센터 대표번호 또는 1:1문의로 사유를 남겨주시기 바랍니다.\xa0- 택배사에서 수거 방문하지 않으면 꼭 한진택배(1588-0011)를 이용하여 직접상품을 발송하여 주십시오- 반품배송지 주소: 경기도 용인시 기흥구 고매동 451-3 한진택배 흥덕대리점 (주)신원 TEL : 1661-2585\u200b\xa0'],상품관련
74,['반송 절차는 아래 반송 방법에 따라 상이합니다.\xa0\xa01. 자동 회수\xa0- 택배기사와 지속 연락이 닿지 않을경우  반송철회 의사로 인지하여\xa0\xa0 \xa0회수 취소처리 될 수 있으니 꼭 수신 및 일정 조율 요청드립니다.\xa02. 직접 반송\xa0- 원송장 번호를 통한 착불 반송이 취소된 경우  고객님께서 직접 택배사 상담원과 유선을 통해서만 재접수가 가능합니다.\xa0- 상품 반송 후 반송장 번호는 환불 시점까지 필히 소지하시기 바랍니다.\xa03. 상품반송 시 주의사항\xa0- 택제거  포장박스훼손  구성품 누락  사용흔적이 있을 경우 기타 추가 비용 발생 및 재반송될 수 있습니다.\xa0- 도서산간 지역 등 일부 지역에 따라 추가 반송 금액이 발생될 수 있습니다.\xa0- 택배비 미입금  타상품 반입 등이 있을 경우 환불이 지연될 수 있습니다.\xa0- 경비실 등 제3의 장소에 물품을 보관하여 분실  도난 등 문제 발생하는 경우 고객 귀책 사유에 해당하오니 반송 시 유의하시기 바랍니다.\xa0택배사 정책 및 사정에 따른 문제는 SHOWINDOW 와는 무관하오니 택배사로 컨택하여 확인부탁드립니다.\u200b'],상품관련
75,['고객님의 요청에 의해 주문 제작된 제품(굽 높이  사이즈 등 변경)에 대해서는 교환이나 반품이 불가능합니다.따라서 주문 제작 의뢰 시 신중하게 주문해 주시기 바랍니다.주문 제작에 대해 추가로 궁금하신 사항은 고객센터 대표전화 또는 1:1 문의로 상세내용을 알려주시면 확인 후 처리해드리겠습니다.\xa0- SHOWINDOW 고객센터: 1661-2585 (평일 10:00~17:30 / 토 일 공휴일 휴무)  (점심시간: 12:00~13:00)\u200b\xa0'],상품관련
76,['온라인 주문상품의 교환/반품은 온라인몰에서만 가능합니다.반품 시 환불은 온라인몰에서 진행되므로 매장에서 직접 환불금액을 받아가는 것은 불가능합니다.\xa0매장픽업 주문상품의 교환/반품을 원하시는 경우 온라인몰에서 접수 부탁드리겠습니다.감사합니다.\xa0'],상품관련
77,['교환은 구입하신 상품과 동일한 상품 및 색상의 사이즈로는 가능하지만  같은 금액일지라도 다른 상품으로는 불가능합니다.부득이하게 교환을 원하시는 경우 기존 주문을 취소 또는 반품하신 후 새로 주문해 주시기 바랍니다.\xa0고객님의 양해 부탁드립니다.\u200b\xa0'],상품관련
78,['교환/반품 신청이 접수된 이후에는 홈페이지에서 직접 철회가 불가능합니다.철회를 원하시는 경우 고객센터 또는 1:1 문의를 통해 요청해주시면 확인 후 처리해드리겠습니다.\xa0- SHOWINDOW 고객센터: 1661-2585 (평일 10:00~17:30 / 토 일 공휴일 휴무)  (점심시간: 12:00~13:00)\u200b\xa0'],상품관련
79,해외에서 주문하고 싶어요,배송
80,해외배송의 배송 기간은 어떻게 되나요?,배송
81,해외카드 결제가 가능한가요?,배송
82,"['\nA\n★ 주문시 꼭 기재하실 정보 : 우편번호  영문주소  영문이름  해외 연락처\xa0★ 해외배송 절차주문 후 룸페커로 연락 > 상품 준비 > 배송비 책정후 입금안내 메일발송 > 배송비 입금 후 룸페커로 연락 > 입금 확인후 상품 출고\xa01. 원하시는 상품을 장바구니에 담아 주문해 주세요.\xa02. 배송지 정보 입력시 [우편번호 검색] 클릭 > 지번주소로 선택 후 지역명에 "" 해외 "" 로 검색하세요.검색결과\xa0 (000-000) 해외에 거주하시는 분입니다.(oversea)\xa0 라는 문구가 뜨면 [선택] 버튼을 누르신 후\xa0받으실 곳의 우편번호와 주소를 영문으로 입력해 주시면 됩니다.\xa03. 주문메시지에 영문이름  해외에서 연락가능한 연락처를 꼭 메모 부탁드립니다.\xa0결제후 질문게시판이나 톡톡으로 문의글을 남겨주세요!상품이 모두 준비되면 나라와 무게에 따라 해외배송비를 책정해 고객님께 메일로 입금 안내해 드립니다.해외배송비 입금 후 질문 게시판이나 톡톡으로 입금 여부 남겨주시면\xa0입금 확인 후 준비 된 상품을 우체국 EMS로 발송해 드립니다.\xa0\xa0★ 참고해주세요.\xa0\xa0- 각 나라와 상품의 무게로 배송비는 미리 측정이 어렵습니다.- 배송지 주소를 임의로 국내주소지로 입력하실 경우 해외배송이 어려울수 있습니다.- 해외배송은 부분배송이 불가하며  상품 재고에 따라 준비기간 2~7일 정도 소요될 수 있습니다.지역별 해외배송비 요금조회 :\xa0http://ems.epost.go.kr/front.EmsDeliveryDelivery01.postal\xa0\n']",배송
83,['\nA\n업체에서 출고이후 넉넉하게 7~15일 정도 안내드리고 있으며  \n지역에 따라 소요기간은 다른점 양해부탁드립니다.\n'],배송
84,['\nA\n너무나 죄송하게도 해외카드결제는 어렵답니다.\n이점 양해부탁드리구요.\n해외에서 결제하실 경우 한국에 계시는 지인분께 연결하시어 결제 부탁드릴께요.\n'],배송
85,회원등급별 할인혜택,회원
86,룸페커 회원혜택이 어떻게 되나요?,회원
87,첫구매 감사 6% 할인쿠폰이 궁금해요,회원
88,회원등급할인과 쿠폰할인이 합산되어 할인되지 않아요,회원
89,회원가입시 적은 회원정보가 기억나지 않아요,회원
90,회원정보를 변경하려면 어떻게 하나요?,회원
91,보유하고 있는 적립금/예치금은 어디서 확인할 수 있나요?,회원
92,ID와 비밀번호를 잊어버렸어요,회원
93,ID와 비밀번호가 맞는데 로그인이 안되요.,회원
94,다른 사람의 이름으로 메일이나 문자가 오고 있어요,회원
95,회원 탈퇴후 재가입은 언제쯤 가능한가요.,회원
96,회원탈퇴는 어떻게 하나요?,회원
97,탈퇴할때 사용했던 아이디로 재가입이 가능한가요?,회원
98,해외에 거주하는 사람도 회원가입이 가능하나요?,회원
99,회원 아이디는 변경할 수 없나요?,회원
100,회원탈퇴 후는 어떻게 되나요?,회원
101,['\nA\n회원혜택은 아래 링크를 클릭하시면 자세한 내용 확인하실 수 있습니다.[룸페커 회원혜택 보러가기]\u200b\ufeff\n'],회원
102,['\nA\n아래 링크를 클릭하시면 회원혜택에 대해 자세히 확인 가능합니다.[룸페커 회원혜택 보러가기]\n'],회원
103,['\nA\n저희 룸페커를 찾아주시고 구매해주신 고객님들께 감사드리고자 \n2015년 4월 1일 기준으로 새로 준비된 혜택입니다\n가입후 첫 구매를 하시고 배송완료된 시점으로 부터 3일이내 자동발급되며\n유효기간 90일내 사용 가능한 6%할인쿠폰 입니다\n회원에 한해 1회 발급되며  비회원은 해당되지 않는 점 참고부탁드리며 \n첫구매 주문건을 전체 반품하신경우 쿠폰은 삭제됩니다.\n사용하신 쿠폰은 재발급되지 않습니다\n\xa0\n\xa0\n\xa0\n'],회원
104,['\nA\n회원등급할인과 쿠폰할인은 함께 할인은 가능하나\n동시적용되지는 않습니다.\n회원등급할인이 우선순위를 가지며 회원등급할인후 쿠폰할인이 적용됩니다\n*쿠폰은 중복할인이 되지않습니다\n'],회원
105,['\nA\n로그인 후 [마이페이지]에서 모든 고객님의 정보는 확인 가능합니다만  \n로그인이 되지 않는 상태에서는\n룸페커 고객센터(1661-5724)로 연락주시면 고객님의 간단한 정보확인후 \n나머지 궁금하신 부분은 확인이 가능합니다\n'],회원
106,['\nA\n로그인 후 사이트 상단 [마이페이지]에서 정보 수정이 가능합니다.\n단  아이디는 가입이후 수정이 불가합니다\n'],회원
107,['\nA\n예치금과 적립금은 회원님들께만 적용되는 사항으로 \n로그인 후 사이트 상단 [마이페이지]를 클릭하시면 보유하고 계시는 적립금과 예치금을 확인하실수 있으며 \n이 금액들은 구매시 현금처럼 사용이 가능하고  \n적립된 날짜 및 적립 내역 확인이 가능합니다\n'],회원
108,['\nA\n1) 사이트상 확인하는 방법 :\n사이트 상단 로그인(LOGIN) > 아이디/비밀번호 찾기 > 이름 / 가입시 기재한 이메일주소를 통해 고객님인증이 확인되면 고객님 정보에 등록되어있던 해당 이메일로 비밀번호가 발송됩니다. \n임시 비밀번호(PW)로 로그인 후 [내정보 MYINFO]에서 비밀번호 수정이 가능합니다.\n\xa0 \n2) 고객센터로 문의하는 방법\n\xa0 \n룸페커 고객센터(1661-5724)로 전화를 주시면 \n본인정보 확인후 아이디 안내 및 임시비밀번호를 고객님께 문자로 전송해드리고 있습니다\n'],회원
109,['\nA\n개개인의 컴퓨터상의 오류사유가 다양하여 아래 3가지 방법을 모두 안내드립니다\n\xa0 \n1) 익스플로러>도구> 인터넷 옵션 > 개인정보> 낮음으로 변경하신후 다시 로그인 해주세요.\n만약 변경했는데도 안되신다면 재부팅후 다시 로그인 해주시면 된답니다.\n\xa0 \n2) 익스플로러>도구> 인터넷 옵션 > 보안 > 신뢰할수있는 사이트(사이트클릭) > \n웹사이트 주소에 을 입력하시고 로그인 해주시면 된답니다\n\xa0 \n3) 인터넷 익스플로어 상단의 도구\n익스플로러>도구> 인터넷 옵션> 일반 > 파일(파일삭제) 및 쿠키삭제 해주신 후 로그인 해주시길 바랍니다.\n'],회원
110,['\nA\n저희 룸페커에서는 가입시 기재하신 연락처 또는 이메일주소로 자동발송해드리고 있습니다\n이경우 가입시 실수로 잘못 기재가 되었거나  메일주소 변경 등의 오기재로 인해\n간혹 잘못 발송이 될 수 있답니다.\n룸페커 고객센터(1661-5724)로 연락주셔서  안내를 받고계시는 메일주소 또는 연락처를 말씀주시면 더이상 받지않으시도록 수정받으실수 있습니다\n'],회원
111,['\nA\n회원가입 탈퇴 후 바로 재가입이 가능합니다 \n하지만 탈퇴 후 탈퇴전\xa0 아이디에 주문서가 존재시\n동일 아이디로 재가입이 되지 않습니다.\n'],회원
112,['\nA\n로그인 후 사이트 상단 [마이페이지]를 클릭하신후 \n좌측 메뉴의 [회원탈퇴신청] 버튼을 통해 가능합니다.\n'],회원
113,['\nA\n신규가입(재가입)시  [아이디 중복찾기]로 확인 후 \n기존 아이디로의 가입여부가 확인됩니다.\n'],회원
114,['\nA\n대한민국 국적인 경우 회원가입은 가능합니다. \n대한민국 국적이 아니라면 고객센터(1661-5724)로 연락주셔서\n고객님의 [이름  연락처  주소  가입시 사용ID  비밀번호]\n등을\xa0알려주시면 확인 후 직접 회원가입을 해드립니다.\n회원가입 이후에는 로그인하셔서 고객님께서만 아시는 비밀번호로 꼭 변경해주시기 바랍니다\n'],회원
115,['\nA\n회원 아이디는 처음 가입하신 이후에는 변경할 수 없어  \n탈퇴후 신규가입시 변경만 가능합니다\n새로 가입 후에는 이전 아이디의 보유된 적립금/예치금 등은 이관이 되지 않는점\xa0참고 부탁드립니다\n'],회원
116,['\nA\n회원탈퇴 이후에는 그동안 구입하셨던 상품의 대한 주문내역 및 적립금 및 쿠폰 내역도 확인이 불가합니다. \n이점 참고하시어 신중한 결정 부탁드립니다.\n룸페커에서는 회원탈퇴시 별도의 회사 승인 없이 탈퇴처리됩니다.\n'],회원
117,금액 상관없이 할부가 가능한가요?,주문
118,주문 후 며칠 내 입금해야 주문취소 되지 않나요?,주문
119,핸드폰결제 후 일부만 취소했는데 재결제를 하라고 하는데요. 왜 해야 하나요?,주문
120,카드결제 후 주문취소 했는데 카드대금에 청구 됐어요,주문
121,현금영수증 신청은 어떻게 하나요?,주문
122,예치/적립금으로 결제한 상품의 대해서 현금영수증 신청이 되나요?,주문
123,신용카드로 결제했는데  다른 방법으로 환불이 가능한가요?,주문
124,개인결제창이 무엇인가요?,주문
125,반품시 예치금 또는 적립금으로 결제한 금액을 환불받을수 있나요?,주문
126,카드결제 후 주문취소 했는데 돈은 언제 입금되나요?,주문
127,예치/적립금과 카드결제와 함께 결제가 가능한가요?,주문
128,적립금결제는 무엇이며 어떻게 결제하나요?,주문
129,예치금결제는 무엇이며 어떻게 결제하나요,주문
130,휴대폰결제는 무엇이며 어떻게 결제하나요?,주문
131,각각 주문서를 작성하여 총 3개의 주문서가 있습니다  한꺼번에 입금해도 되나요?,주문
132,입금했는데 입금확인이 왜 안되나요?,주문
133,입금은행명과 입금자명을 변경하고 싶은데 이미 주문서 작성후에는  변경이 불가한가요?,주문
134,무이자 할부가 가능한 카드가 어떻게 되나요?,주문
135,주문취소 했는데 신용카드가 취소되지 않았어요,주문
136,카드결제 후 일부상품을 취소하고 싶은데 부분취소가 가능한가요?,주문
137,['\nA\n\n카드 결제의 할부와 같은 경우 사용하시는 카드사에 따라 일정 금액 이상부터 할부가 가능합니다.사용하시는 카드사의 할부 가능 금액을 확인해 주시기 바랍니다.\n'],주문
138,['\nA\n결제 방법이 가상계좌일 경우 입금기한안에 입금해 주셔야 주문이 정상 접수 됩니다.입금기한은 주문페이지나  입금 문자시 확인 가능하세요.\n'],주문
139,['\nA\n핸드폰결제인 경우 시스템상 부분취소가 지원되지않아  \n구매 결정하신 상품금액만 재결제후 최초 결제금액이 전체취소되는 방식입니다. \n이 경우 재결제가 완료되고 난 후 최초 결제금액이 취소가 됩니다. \n이 부분은 개인결제창 문의란에서도 상세히 안내드리고 있으며 \n구매하시는 제품의 가격은 업체로 입금해주시거나\n또는 개인결제창을 요청하셔서 원하시는 결제방법으로 재결제 해주셔도 됩니다\n\xa0\n'],주문
140,['\nA\n카드 취소는 당사에서 취소접수후 약 5~6일(평일기준) 후에 \n해당카드사에서 확인이 가능하며  접수와 동시에 취소되지 않아 \n고객님의 결제청구일보다 시일이 소요되어 대금에 청구되는경우가 발생할수 있습니다\n이런경우 익월에 취소된 금액만큼 환급되며  \n환급방법은 카드사마다의 상이할 수 있어  \n취소처리완료일자(안내문자를 발송해드려요)\xa0기준으로\n여유롭게 7일후 해당카드사로 직접 문의주셔야 \n정확한 안내를 받아보실수 있습니다\n'],주문
